profile_id,activity,topology,adsorption_energy_ev,activation_metric_ev
324f14f5_glutathione_peroxidase,Glutathione Peroxidase,independent separated,3.1430475070219472,3.4298555222812865
324f14f5_peroxidase,Peroxidase,independent separated,0.2986652412923831,0.9232560366917824
4cce34b2_oxidase,Oxidase,bridged,2.0933103522172587,0.0
4cce34b2_peroxidase,Peroxidase,bridged,0.705354803946193,0.0
77a7b144_oxidase,Oxidase,independent separated,-0.4860226020227856,0.0
77a7b144_peroxidase,Peroxidase,independent separated,0.2986652412942021,0.9297739444227772
83ccba7e_catalase,Catalase,independent separated,0.4937792694956897,1.9059681422372703
83ccba7e_peroxidase,Peroxidase,independent separated,0.2988215830250738,0.9351918672673492
9557875a_oxidase,Oxidase,independent adjacent,0.4100158393853235,0.0
9557875a_peroxidase,Peroxidase,independent adjacent,0.1970411905581386,1.4357575064605044
e0cd31ae_glutathione_peroxidase,Glutathione Peroxidase,independent adjacent,2.021433287232867,4.747513166549652
e0cd31ae_peroxidase,Peroxidase,independent adjacent,0.1970411905599576,1.459296044528401
e3fd0119_glutathione_peroxidase,Glutathione Peroxidase,independent adjacent,2.09464275843402,3.963377461774144
e3fd0119_oxidase,Oxidase,independent adjacent,-0.9821648776210168,0.128571987030682
0f467492_oxidase,Oxidase,independent separated,-0.8593883250055114,0.0
0f467492_peroxidase,Peroxidase,independent separated,0.0367540750426087,2.201389142656353
8de672d0_glutathione_peroxidase,Glutathione Peroxidase,independent separated,2.4615478079203967,1.4614499888139107
8de672d0_oxidase,Oxidase,independent separated,-1.057807176305232,0.0
a009cc05_glutathione_peroxidase,Glutathione Peroxidase,independent adjacent,2.3236532180389986,0.0
a009cc05_oxidase,Oxidase,independent adjacent,-0.8607717794034215,0.0
ab534c30_glutathione_peroxidase,Glutathione Peroxidase,independent separated,2.461310153119939,1.4730505681982322
ab534c30_peroxidase,Peroxidase,independent separated,0.0367540750416992,2.2016058055100984
10881684_glutathione_peroxidase,Glutathione Peroxidase,independent adjacent,2.4527677174046403,2.8764346131174534
10881684_oxidase,Oxidase,independent adjacent,-1.591585359669125,0.1827675248764535
40a34f3b_glutathione_peroxidase,Glutathione Peroxidase,independent separated,1.4759487829610407,1.582893079731548
40a34f3b_peroxidase,Peroxidase,independent separated,0.4426060710934507,1.4336467265052306
445ecd99_glucose_oxidase,Glucose Oxidase,independent separated,3.7471577359333423,2.164755028205036
445ecd99_glutathione_peroxidase,Glutathione Peroxidase,independent separated,2.1698748947169406,3.444447808035875
52e70cee_catalase,Catalase,independent separated,0.2946487101353341,2.177164214219829
52e70cee_peroxidase,Peroxidase,independent separated,0.4405703885236107,1.3779428134957925
7dbb8378_catalase,Catalase,independent separated,0.2962190068151358,2.182899374007775
7dbb8378_oxidase,Oxidase,independent separated,-0.7040873422806726,0.1672538838211039
8828f789_catalase,Catalase,independent separated,0.2962190068160453,2.197837906537643
8828f789_glutathione_peroxidase,Glutathione Peroxidase,independent separated,2.169942837115741,3.426325796900528
89743efe_catalase,Catalase,independent adjacent,-0.1269677459908962,3.97319491997996
89743efe_peroxidase,Peroxidase,independent adjacent,-0.5973358851376815,2.551429153429126
97a889c9_glutathione_peroxidase,Glutathione Peroxidase,independent separated,1.4763466846638948,1.571684258775349
97a889c9_oxidase,Oxidase,independent separated,-0.7035606017593636,0.0987232516486074
a164ecde_oxidase,Oxidase,independent adjacent,-0.6353147885438375,0.0
a164ecde_peroxidase,Peroxidase,independent adjacent,-0.8623392049696577,2.829185911010427
ac78230b_glucose_oxidase,Glucose Oxidase,independent separated,3.7471577359333423,0.1152894494844076
ac78230b_oxidase,Oxidase,independent separated,-0.7042276951397071,0.1727986155210601
c134acbe_catalase,Catalase,independent adjacent,-0.1293214338643338,4.020395173050474
c134acbe_glutathione_peroxidase,Glutathione Peroxidase,independent adjacent,0.4604557580496475,1.2565229888155045
cb6a0baf_glutathione_peroxidase,Glutathione Peroxidase,independent adjacent,2.450712533704973,2.6551567305168646
cb6a0baf_peroxidase,Peroxidase,independent adjacent,-0.8623392049685208,2.8291781795683164
ed63c308_catalase,Catalase,independent adjacent,-0.1293214338625148,4.021393762693606
ed63c308_oxidase,Oxidase,independent adjacent,-1.5243079133347237,0.0760144773826141
f7a85d5f_oxidase,Oxidase,independent separated,-0.8920055213857268,0.0
f7a85d5f_peroxidase,Peroxidase,independent separated,0.4426060710907222,1.433637414142595
041d77dd_glutathione_peroxidase,Glutathione Peroxidase,independent separated,2.131605725771351,5.227478460407838
041d77dd_peroxidase,Peroxidase,independent separated,1.86659163855984,0.0
1be9a0ce_catalase,Catalase,independent separated,0.3009452717101339,3.345313628031363
1be9a0ce_oxidase,Oxidase,independent separated,-1.036808796565765,0.0
242dc5ee_glutathione_peroxidase,Glutathione Peroxidase,independent separated,2.566462598171711,0.8967607401173154
242dc5ee_oxidase,Oxidase,independent separated,0.6029597622609799,0.0
383785f2_catalase,Catalase,independent separated,0.300945271708315,3.345313441602684
383785f2_glutathione_peroxidase,Glutathione Peroxidase,independent separated,2.3776189586128567,4.246435384472534
6b6d60b0_catalase,Catalase,bridged,0.0624313736489057,3.0108726610933445
6b6d60b0_oxidase,Oxidase,bridged,-0.371944550703347,0.0
babc42dd_oxidase,Oxidase,bridged,-1.5013961344927793,0.0
babc42dd_peroxidase,Peroxidase,bridged,-0.352264883483258,0.0
e20f356a_oxidase,Oxidase,independent separated,0.2573494840294188,0.0
e20f356a_peroxidase,Peroxidase,independent separated,1.8665916385616583,0.0
f7128d92_catalase,Catalase,independent separated,0.3014792834287618,3.351685750868455
f7128d92_peroxidase,Peroxidase,independent separated,1.902606555592229,0.479547884875501
2eb65b9e_glucose_oxidase,Glucose Oxidase,independent separated,1.808515528487988,0.0
2eb65b9e_oxidase,Oxidase,independent separated,-1.2075493181332604,0.2486413988426647
3c24a739_catalase,Catalase,independent separated,0.3738316912804293,1.318407891631523
3c24a739_oxidase,Oxidase,independent separated,-1.2076458876008471,0.2615335414429864
77b47a61_oxidase,Oxidase,independent separated,-1.207523722011956,0.0
9b19eaa6_peroxidase,Peroxidase,independent separated,-0.0088606526460353,2.187269531106722
c3d7b2be_catalase,Catalase,independent separated,0.3738316912813388,1.2707237191925742
c3d7b2be_glutathione_peroxidase,Glutathione Peroxidase,independent separated,2.333967202489021,3.0086854556811886
e05e0274_glucose_oxidase,Glucose Oxidase,independent separated,1.808515528490716,0.0
e05e0274_glutathione_peroxidase,Glutathione Peroxidase,independent separated,2.334450595290946,2.994822626417772
f35b0148_oxidase,Oxidase,independent separated,-0.8853108129242173,0.7977705107714428
f35b0148_peroxidase,Peroxidase,independent separated,-0.0088606526473995,1.3673485210920262
1254576c_glutathione_peroxidase,Glutathione Peroxidase,independent adjacent,1.9429071199901955,3.843532058005621
1254576c_oxidase,Oxidase,independent adjacent,-0.9025703450397486,0.0
2683d752_oxidase,Oxidase,independent adjacent,-0.7046531784476429,0.4180951409716726
2683d752_peroxidase,Peroxidase,independent adjacent,0.4035071331563813,1.257391535912575
